Last MAJ : 05/06/2018 11:41:31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Risque Qualif ELEC;Risque Qualif CPST;Risque Qualif ASSEMBLY;Risque Qualif RAD;Maturité technologique (détection fin de vie);Monosource;(Techno) d'origine US ?;Besoin spécifique ETCA               ;OQD;OTD;Risque de tri (y compris RadLat) ;Risque Société (taille, santé financière, stratégie);Tenue en radiation garantie spatial;Criticité Globale;Criticité Opérationnelle;Article dépassant le seuil;;SEUIL de Criticité ;Criticité Handling & Storage;Remède : plan d'actions;Commentaire ICS pour PLR;JUSTIFICATION SI MAINTIEN DU CHOIX;;;;;;;;;;;PACL;;;;;;;;;;;;;;;;
3E_Part;Version 3E;Description;Family Code;Group Code;Grade;Package;industrial price (site);Maturity;PLC status (site);PLC Status Type;PLC Comments;PPL;Export IS;NS Category;Criticality;Source;Version;Statut Source;Manufacturer ;Manufacturer Location Country;Cage code;Generic Procurement Specficiation(issue/revision);detailled Procurement Specification (issue/revision);ESD (Code  + Libelle);MSL (Code + Libelle);Qualite;LEAD TIME;;Space Qualified Status;TID RADLAT required;TNID RADLAT required;Nbr 3E;"1/3/5
H3409A9772LOT;3;CWR11 3.3uF 10% 35V;01;03;Grade 1;CWR11C-2;0;valid for BOM production;LIM;INFO;minimun series resistor to limit inrush;PPL;EAR99;;4;10012228;03;ACTIVE;KEMET ELECTRONICS CORP.;USA;31433;MIL-PRF-55365;MIL-PRF-55365/8;NON SENSITIVE - ?15999V;7 - Unlimited & <= 30°C/85% RH (internal recommendation);FRL C;125;1001222803;;;;0;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;0;;;1;;"AVX a un nouveau délai pour se conformer à la recom ""I surge individuel"" : DC? juin 2014";;;;;;;;;;;;;;;;;1;;;;;;;;;;;
H3409A9780LOT;3;CWR11 0.15uF 10% 50V;01;03;Grade 1;CWR11B-2;6,67;valid for BOM production;LIM;INFO;minimum series resistor to limuit inrush;PPL;EAR99;;4;10012233;04;ACTIVE;AVX CORP.;USA;17554;MIL-PRF-55365;MIL-PRF-55365/8;NON SENSITIVE - ?15999V;7 - Unlimited & <= 30°C/85% RH (internal recommendation);FRL C;125;1001223303;;;;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;0;;;1;;"AVX a un nouveau délai pour se conformer à la recom ""I surge individuel"" : DC? juin 2014";;;;;;;;;;;;;;;;;1;;;;;;;;;;;
H3409A9780LOT;3;CWR11 0.15uF 10% 50V;01;03;Grade 1;CWR11B-2;6,67;valid for BOM production;LIM;INFO;minimum series resistor to limuit inrush;PPL;EAR99;;4;10012234;03;ACTIVE;KEMET ELECTRONICS CORP.;USA;31433;MIL-PRF-55365;MIL-PRF-55365/8;NON SENSITIVE - ?15999V;7 - Unlimited & <= 30°C/85% RH (internal recommendation);FRL C;125;1001223402;;;;0;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;0;;;1;;"AVX a un nouveau délai pour se conformer à la recom ""I surge individuel"" : DC? juin 2014";;;;;;;;;;;;;;;;;1;;;;;;;;;;;
H3409A9916302;3;CWR09FB105KCBW;01;03;Grade 1;CWR09A-2;0;valid for BOM production;ACC;;;PPL;EAR99;;4;10012170;04;ACTIVE;AVX CORP.;USA;17554;MIL-PRF-55365;MIL-PRF-55365/4;NON SENSITIVE - ?15999V;7 - Unlimited & <= 30°C/85% RH (internal recommendation);FRL C;125;1001217003;;;;1;1;1;1;1;1;1;2;1;1;1;1;1;;2;2;0;;"""NA"" . DPA à faire par lot, mais non critique";1;"""NA""";"AVX a un nouveau délai pour se conformer à la recom ""I surge individuel"" : DC? juin 2014";;;;;;;;;;;;;1;;;;;;;;;;;;;;;
H3409A9923302;3;CWR09FB476KCBW;01;03;Grade 1;CWR09H-2;24,78;valid for BOM production;ACC;;;PPL;EAR99;;4;10012173;03;ACTIVE;AVX CORP.;USA;17554;MIL-PRF-55365;MIL-PRF-55365/4;NON SENSITIVE - ?15999V;7 - Unlimited & <= 30°C/85% RH (internal recommendation);FRL C;125;1001217303;;;;1;1;1;1;1;1;1;2;1;1;1;1;1;;2;2;0;;"""NA"" . DPA à faire par lot, mais non critique";1;"""NA""";"AVX a un nouveau délai pour se conformer à la recom ""I surge individuel"" : DC? juin 2014";;;;;1;;;1;;;;;;;1;1;;;;;;;1;1;;;;
H3409A9931302;3;CWR09HB336KCBW;01;03;Grade 1;CWR09H-2;0;valid for BOM production;ACC;;;PPL;EAR99;;4;10012179;03;ACTIVE;AVX CORP.;USA;17554;MIL-PRF-55365;MIL-PRF-55365/4;NON SENSITIVE - ?15999V;7 - Unlimited & <= 30°C/85% RH (internal recommendation);FRL C;125;1001217903;;;;1;1;1;1;1;1;1;2;1;1;1;1;1;;2;2;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
H3409A9934302;2;CWR09JB105KCBW;01;03;Grade 1;CWR09B-2;0;valid for BOM production;ACC;;;PPL;EAR99;;4;10012181;03;ACTIVE;AVX CORP.;USA;17554;MIL-PRF-55365;MIL-PRF-55365/4;NON SENSITIVE - ?15999V;7 - Unlimited & <= 30°C/85% RH (internal recommendation);FRL C;125;1001218103;;;;1;1;1;1;1;1;1;2;1;1;1;1;1;;2;2;0;;"""NA"" . DPA à faire par lot, mais non critique";1;"""NA""";"AVX a un nouveau délai pour se conformer à la recom ""I surge individuel"" : DC? juin 2014";;;;;1;;;1;;;;;1;;1;1;;;;;;;1;1;;;;
H3409A9936302;3;CWR09JB225KCBW;01;03;Grade 1;CWR09D-2;0;valid for BOM production;ACC;;;PPL;EAR99;;4;10012183;03;ACTIVE;AVX CORP.;USA;17554;MIL-PRF-55365;MIL-PRF-55365/4;NON SENSITIVE - ?15999V;7 - Unlimited & <= 30°C/85% RH (internal recommendation);FRL C;125;1001218303;;;;1;1;1;1;1;1;1;2;1;1;1;1;1;;2;2;0;;"""NA"" . DPA à faire par lot, mais non critique";1;"""NA""";"AVX a un nouveau délai pour se conformer à la recom ""I surge individuel"" : DC? juin 2014";;;;;1;;;1;;;;;;;1;1;;;;;;;1;1;;;;
H3409A9940302;3;CWR09JB226KCBW;01;03;Grade 1;CWR09H-2;0;valid for BOM production;ACC;;;PPL;EAR99;;4;10012184;03;ACTIVE;AVX CORP.;USA;17554;MIL-PRF-55365;MIL-PRF-55365/4;NON SENSITIVE - ?15999V;7 - Unlimited & <= 30°C/85% RH (internal recommendation);FRL C;125;1001218403;;;;1;1;1;1;1;1;1;2;1;1;1;1;1;;2;2;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
H3409A9941302;3;CWR09KB334KCBW;01;03;Grade 1;CWR09A-2;45,11;valid for BOM production;ACC;;;PPL;EAR99;;4;10012190;03;ACTIVE;AVX CORP.;USA;17554;MIL-PRF-55365;MIL-PRF-55365/4;NON SENSITIVE - ?15999V;7 - Unlimited & <= 30°C/85% RH (internal recommendation);FRL C;125;1001219003;;;;1;1;1;1;1;1;1;2;1;1;1;1;1;;2;2;0;;"""NA"" . DPA à faire par lot, mais non critique";1;"""NA""";"AVX a un nouveau délai pour se conformer à la recom ""I surge individuel"" : DC? juin 2014";;;;;1;;;1;;;;;;;1;1;;;;;;;1;1;;;;
H3409A9942302;2;CWR09KB684KCBW;01;03;Grade 1;CWR09B-2;0;valid for BOM production;ACC;;;PPL;EAR99;;4;10012192;03;ACTIVE;AVX CORP.;USA;17554;MIL-PRF-55365;MIL-PRF-55365/4;NON SENSITIVE - ?15999V;7 - Unlimited & <= 30°C/85% RH (internal recommendation);FRL C;125;1001219203;;;;1;1;1;1;1;1;1;2;1;1;1;1;1;;2;2;0;;"""NA"" . DPA à faire par lot, mais non critique";1;"""NA""";"AVX a un nouveau délai pour se conformer à la recom ""I surge individuel"" : DC? juin 2014";;;;;;;;;;;;;1;;;;;;;;;;;;;;;
H3409A9944302;3;CWR09KB155KCBW;01;03;Grade 1;CWR09D-2;0;valid for BOM production;ACC;;;PPL;EAR99;;4;10012187;03;ACTIVE;AVX CORP.;USA;17554;MIL-PRF-55365;MIL-PRF-55365/4;NON SENSITIVE - ?15999V;7 - Unlimited & <= 30°C/85% RH (internal recommendation);FRL C;125;1001218703;;;;1;1;1;1;1;1;1;2;1;1;1;1;1;;2;2;0;;"""NA"" . DPA à faire par lot, mais non critique";1;"""NA""";"AVX a un nouveau délai pour se conformer à la recom ""I surge individuel"" : DC? juin 2014";;;;;1;;;1;;;;;;;1;1;;;;;;;1;1;;;;
H3409A9949302;3;CWR09KB156KCBW;01;03;Grade 1;CWR09H-2;0;valid for BOM production;ACC;;;PPL;EAR99;;4;10012188;03;ACTIVE;AVX CORP.;USA;17554;MIL-PRF-55365;MIL-PRF-55365/4;NON SENSITIVE - ?15999V;7 - Unlimited & <= 30°C/85% RH (internal recommendation);FRL C;125;1001218803;;;;1;1;1;1;1;1;1;2;1;1;1;1;1;;2;2;0;;"""NA"" . DPA à faire par lot, mais non critique";1;"""NA""";"AVX a un nouveau délai pour se conformer à la recom ""I surge individuel"" : DC? juin 2014";;;;;1;;;1;;;;;;;1;1;;;;;;;1;1;;;;
H3409A9950302;3;CWR09MB224KCBW;01;03;Grade 1;CWR09A-2;33,68;valid for BOM production;ACC;;;PPL;EAR99;;4;10012199;03;ACTIVE;AVX CORP.;USA;17554;MIL-PRF-55365;MIL-PRF-55365/4;NON SENSITIVE - ?15999V;7 - Unlimited & <= 30°C/85% RH (internal recommendation);FRL C;125;1001219903;Y;N;N;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;0;;"""NA"" . DPA à faire par lot, mais non critique";1;"""NA""";"AVX a un nouveau délai pour se conformer à la recom ""I surge individuel"" : DC? juin 2014";;;;;;;;;;;;;;;;1;;;;;;;;;;;;
H3409A9951302;2;CWR09MB474KCBW;01;03;Grade 1;CWR09B-2;33,68;valid for BOM production;ACC;;;PPL;EAR99;;4;10012201;03;ACTIVE;AVX CORP.;USA;17554;MIL-PRF-55365;MIL-PRF-55365/4;NON SENSITIVE - ?15999V;7 - Unlimited & <= 30°C/85% RH (internal recommendation);FRL C;125;1001220103;;;;1;1;1;1;1;1;1;2;1;1;1;1;1;;2;2;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
H3409A9957302;3;CWR09MB685KCBW;01;03;Grade 1;CWR09H-2;0;valid for BOM production;ACC;;;PPL;EAR99;;4;10012203;03;ACTIVE;AVX CORP.;USA;17554;MIL-PRF-55365;MIL-PRF-55365/4;NON SENSITIVE - ?15999V;7 - Unlimited & <= 30°C/85% RH (internal recommendation);FRL C;125;1001220303;;;;1;1;1;1;1;1;1;2;1;1;1;1;1;;2;2;0;;"""NA"" . DPA à faire par lot, mais non critique";1;"""NA""";"AVX a un nouveau délai pour se conformer à la recom ""I surge individuel"" : DC? juin 2014";;;;;;;;;;;;;;;;1;;;;;;;1;;;;;
H3409A9968302;3;CWR09NB475KCBW;01;03;Grade 1;CWR09H-2;46,34;valid for BOM production;ACC;;;PPL;EAR99;;4;10012207;03;ACTIVE;AVX CORP.;USA;17554;MIL-PRF-55365;MIL-PRF-55365/4;NON SENSITIVE - ?15999V;7 - Unlimited & <= 30°C/85% RH (internal recommendation);FRL C;125;1001220703;;;;1;1;1;1;1;1;1;2;1;1;1;1;1;;2;2;0;;"""NA"" . DPA à faire par lot, mais non critique";1;"""NA""";"AVX a un nouveau délai pour se conformer à la recom ""I surge individuel"" : DC? juin 2014";;;;;1;;;1;;;;;;;1;1;;;;;;;1;1;;;;
H3500A2007LOT;2;!LB!RCC1/4 1K20 5% 0.25W;10;05;Grade 1;RCC1/4-2;16,32;obsolescent;ACC;;;NPPL;EAR99;;4;10010978;02;ACTIVE;RCD COMPONENTS INC;USA;;MIL-R-39008;DS_RCD_CC_SERIES_NEW;NON SENSITIVE - ?15999V;2a - 4 weeks & <= 30°C/60% RH (J-STD-20 classified);EQ MIL;135;1001097802;;;;1;1;1;1;1;1;5;2;1;1;1;1;1;;10;10;0;;rigueur dans le stockage à ETCA : mesure 100% (éviter dérive de R en présence d'Humidité;1;"""NA""";"AI : besoin à confirmer par le projet
si oui, pbv faire créer l'article 10%";;;;;;;;;;;;1;;;;;;;;;;;;;;;;
H3500A2008LOT;2;!LB!RCC1/4 1M00 5% 0.25W;10;05;Grade 1;RCC1/4-2;0;obsolescent;ACC;;;NPPL;EAR99;;4;10010979;02;ACTIVE;RCD COMPONENTS INC;USA;;MIL-R-39008;DS_RCD_CC_SERIES_NEW;NON SENSITIVE - ?15999V;2a - 4 weeks & <= 30°C/60% RH (J-STD-20 classified);EQ MIL;135;1001097902;;;;1;1;1;1;1;1;5;2;1;1;1;1;1;;10;10;0;;rigueur dans le stockage à ETCA : mesure 100% (éviter dérive de R en présence d'Humidité;1;"""NA""";"AI : besoin à confirmer par le projet
si oui, pbv faire créer l'article 10%";;;;;;;;;;;;1;;;;;;;;;;;;;;;;
H3500A2304LOT;2;RCC1/2 150K 5% 0.50W;10;05;Grade 1;RCC1/2-2;7,69;obsolescent;ACC;;;NPPL;EAR99;;4;10010967;02;ACTIVE;RCD COMPONENTS INC;USA;;MIL-R-39008;DS_RCD_CC_SERIES_NEW;NON SENSITIVE - ?15999V;2a - 4 weeks & <= 30°C/60% RH (J-STD-20 classified);EQ MIL;135;1001096702;;;;1;1;1;1;1;1;5;2;1;1;1;1;1;;10;10;0;;rigueur dans le stockage à ETCA : mesure 100% (éviter dérive de R en présence d'Humidité;1;"""NA""";"AI : besoin à confirmer par le projet
si oui, pbv faire créer l'article 10%";;;;;;;;;;;;;;;;;;;;;;;;;;;;
H3500A2306LOT;2;RCC1/2 100K 5% 0.50W;10;05;Grade 1;RCC1/2-2;2,75;obsolescent;ACC;;;NPPL;EAR99;;4;10010969;02;ACTIVE;RCD COMPONENTS INC;USA;;MIL-R-39008;DS_RCD_CC_SERIES_NEW;NON SENSITIVE - ?15999V;2a - 4 weeks & <= 30°C/60% RH (J-STD-20 classified);EQ MIL;135;1001096902;;;;1;1;1;1;1;1;5;2;1;1;1;1;1;;10;10;0;;rigueur dans le stockage à ETCA : mesure 100% (éviter dérive de R en présence d'Humidité;1;"""NA""";"AI : besoin à confirmer par le projet
si oui, pbv faire créer l'article 10%";;;;;;;;;;;;;;;;;;;;;;;;;;;;
H3507A3120LOT;2;R RWR80 12R1 1% 2W 20ppm;10;02;Grade 1;RWR80-2;0,93;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011548;03;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/8;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;95;1001154802;;;;1;1;1;1;1;1;3;2;1;1;1;1;1;;6;6;0;;"""NA""  ; ""vieux"" composant sans problème";1;"""NA""";;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;1
H3507A3158LOT;1;R RWR80 243m 1% 2W 650ppm;10;02;Grade 1;RWR80-2;1,23;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011567;03;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/8;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;75;1001156702;;;;1;1;1;1;1;1;3;2;1;1;1;1;1;;6;6;0;;"""NA""  ; ""vieux"" composant sans problème";1;"""NA""";OK;;;;;1;;;1;;;;;;;1;;;;;;;;;1;;;;
H3507A3211LOT;2;R RWR80 825R 1% 2W 20ppm;10;02;Grade 1;RWR80-2;1,05;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011603;03;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/8;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;75;1001160302;;;;1;1;1;1;1;1;3;2;1;1;1;1;1;;6;6;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;
H3507A3219LOT;2;R RWR80 274R 1% 2W 20ppm;10;02;Grade 1;RWR80-2;0,81;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011609;03;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/8;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;95;1001160902;;;;1;1;1;1;1;1;3;2;1;1;1;1;1;1;6;6;0;;"""NA""  ; ""vieux"" composant sans problème";1;"""NA""";;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;
H3507A3223LOT;2;R RWR80 33R2 1% 2W 20ppm;10;02;Grade 1;RWR80-2;0;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011612;03;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/8;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;95;1001161202;;;;1;1;1;1;1;1;3;2;1;1;1;1;1;;6;6;0;;"""NA""  ; ""vieux"" composant sans problème";1;"""NA""";;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;
H3507A3236LOT;1;R RWR80 140m 1% 2W 650ppm;10;02;Grade 1;RWR80-2;0,73;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011624;03;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/8;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;95;1001162402;;;;1;1;1;1;1;1;1;2;1;1;1;1;1;;2;2;0;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;
H3507A3255LOT;2;R RWR80 1R21 1% 2W 50ppm;10;02;Grade 1;RWR80-2;0,95;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011641;03;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/8;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;75;1001164102;;;;1;1;1;1;1;1;3;2;1;1;1;1;1;;6;6;0;;"""NA""  ; ""vieux"" composant sans problème";1;"""NA""";;;;;;1;;;;;;;;;;1;;1;;;;;;;;;;;
H3507A3256LOT;2;R RWR80 1R82 1% 2W 50ppm;10;02;Grade 1;RWR80-2;1,47;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011642;03;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/8;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;75;1001164202;;;;1;1;1;1;1;1;3;2;1;1;1;1;1;;6;6;0;;"""NA""  ; ""vieux"" composant sans problème";1;"""NA""";OK;;;;;1;;;1;;;;;;;1;;;;;;;;;1;;;;1
H3507A3257LOT;2;R RWR80 2R21 1% 2W 50ppm;10;02;Grade 1;RWR80-2;1,53;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011643;03;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/8;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;75;1001164302;;;;1;1;1;1;1;1;3;2;1;1;1;1;1;1;6;6;0;;"""NA""  ; ""vieux"" composant sans problème";1;"""NA""";OK - remplacée par une valeur différente, mise dans la PACL. TCR OK pour cette nouvelle valeur (1.21Ohm).;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;
H3507A3260LOT;2;R RWR80 4R75 1% 2W 50ppm;10;02;Grade 1;RWR80-2;2,33;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011646;03;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/8;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;95;1001164602;;;;1;1;1;1;1;1;3;2;1;1;1;1;1;;6;6;0;;"""NA""  ; ""vieux"" composant sans problème";1;"""NA""";OK;;;;;1;;;;;;;;;;1;;1;;;;;;;;;;;
H3507A3261LOT;2;R RWR80 5R62 1% 2W 50ppm;10;02;Grade 1;RWR80-2;0,8;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011647;03;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/8;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;95;1001164702;Y;N;N;1;1;1;1;1;1;3;2;1;1;1;1;1;1;6;6;0;;"""NA""  ; ""vieux"" composant sans problème";1;"""NA""";;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;
H3507A3262LOT;2;R RWR80 6R81 1% 2W 50ppm;10;02;Grade 1;RWR80-2;1,42;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011648;03;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/8;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;75;1001164802;;;;1;1;1;1;1;1;3;2;1;1;1;1;1;1;6;6;0;;"""NA""  ; ""vieux"" composant sans problème";1;"""NA""";;;;;;;;;;;;;;;;;1;1;;1;;;;;;;;;
H3507A3264LOT;2;R RWR80 27R4 1% 2W 20ppm;10;02;Grade 1;RWR80-2;1,48;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011650;03;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/8;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;75;1001165002;Y;N;N;1;1;1;1;1;1;3;2;1;1;1;1;1;1;6;6;0;;"""NA""  ; ""vieux"" composant sans problème";1;"""NA""";;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;
H3507A3268LOT;2;R RWR80 68R1 1% 2W 20ppm;10;02;Grade 1;RWR80-2;1,2;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011653;03;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/8;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;75;1001165302;;;;1;1;1;1;1;1;3;2;1;1;1;1;1;;6;6;0;;"""NA""  ; ""vieux"" composant sans problème";1;"""NA""";;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;
H3507A3288LOT;1;R RWR80 215R 1% 2W 20ppm;10;02;Grade 1;RWR80-2;0,84;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011669;03;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/8;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;95;1001166902;Y;N;N;1;1;1;1;1;1;3;2;1;1;1;1;1;1;6;6;0;;"""NA""  ; ""vieux"" composant sans problème";1;"""NA""";;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;1
H3507A3313LOT;1;R RWR80 4R64 1% 2W 50ppm;10;02;Grade 1;RWR80-2;1,89;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011680;03;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/8;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;95;1001168002;Y;N;N;1;1;1;1;1;1;3;2;1;1;1;1;1;1;6;6;0;;"""NA""  ; ""vieux"" composant sans problème";1;"""NA""";;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;1
H3507A3315LOT;2;R RWR80 20R5 1% 2W 20ppm;10;02;Grade 1;RWR80-2;1,21;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011682;03;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/8;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;75;1001168202;;;;1;1;1;1;1;1;3;2;1;1;1;1;1;;6;6;0;;"""NA""  ; ""vieux"" composant sans problème";1;"""NA""";;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;
H3507A3320LOT;2;R RWR80 2R15 1% 2W 50ppm;10;02;Grade 1;RWR80-2;1,38;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011687;03;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/8;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;95;1001168702;;;;1;1;1;1;1;1;3;2;1;1;1;1;1;;6;6;0;;"""NA""  ; ""vieux"" composant sans problème";1;"""NA""";;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;1
H3507A4969LOT;2;RWR81 82R5 1% 1W 20ppm;10;02;Grade 1;RWR81-2;0,74;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011707;02;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/9;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;95;1001170702;Y;N;N;1;1;1;1;1;1;3;2;1;1;1;1;1;6;6;6;0;;"""NA""  ; ""vieux"" composant sans problème";1;"""NA""";;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;
H3507A5089LOT;1;RWR81 17R8 1% 1W 20ppm;10;02;Grade 1;RWR81-2;1,76;valid for BOM production;ACC;;;NPPL;EAR99;;4;10011730;02;ACTIVE;VISHAY DALE;USA;91637;MIL-PRF-39007;MIL-PRF-39007/9;NON SENSITIVE - ?15999V;NA - Not applicable;FRL R;75;1001173002;Y;N;N;1;1;1;1;1;1;3;2;1;1;1;1;1;6;6;6;0;;"""NA""  ; ""vieux"" composant sans problème";1;"""NA""";;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;
H3518A1120LOT;3;RTO50 1R60 1% 50W 150ppm;10;99;Grade 1;RT0-2;41;valid for BOM production;ACC;;;NPPL;NCL;;NA;10022678;08;ACTIVE;VISHAY SFERNICE;FRA;;ESCC_4001;ETC-10-016 2;NON SENSITIVE - ?15999V;6 - Time on Label & <= 30°C/60% RH (J-STD-20 classified);SPACE LEV;100;1002267806;;;;1;1;1;1;1;1;3;1;1;1;1;1;1;;3;3;0;;"""NA""'";5;"""NA"" ";RFD a faire : Sn100 interne;;;;;1;;;1;;;;;;;1;;;;;;;;;1;;;;
H3518A6600LOT;3;VPR220 2K00 .01% 8W 2.5pp;10;08;Grade 1;VPR220Z-2;29,46;valid for BOM production;ACC;;;NPPL;EAR99;;4;10022559;03;ACTIVE;VISHAY PRECISION GROUP;USA;;MIL-PRF-39009;ETC-10-013 1;NON SENSITIVE - ?15999V;1 - Unlimited & <= 30°C/85% RH (J-STD-20 classified);SPACE LEV;205;1002255903;;;;1;1;1;1;1;1;3;2;1;3;1;1;1;;18;18;18;;"""NA""  ???";1;A compléter;AI Cricitté OTD à revoir  (check MB);;;;;;;;;;;;1;;;;;;;;;;;;;;;;
H3518A6700LOT;1;MG730-15 250M 6KV 1%;10;01;Grade 1;MG730-2;65,11;valid for BOM production;ACC;;;NPPL;EAR99;;4;10014120;01;ACTIVE;CADDOCK;USA;19647;S-311-P-683;ETC-10-008 2 0;NON SENSITIVE - ?15999V;1 - Unlimited & <= 30°C/85% RH (J-STD-20 classified);SPACE LEV;155;1001412001;;N;N;1;1;1;1;1;1;5;2;1;1;1;1;1;1;10;10;0;;"""NA"" car dual use 
alternative européenne : SRT Germany";1;"""NA""";OK;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;
H3518A6701LOT;2;MG730 150M 6KV 1%;10;01;Grade 1;MG730-2;48,89;valid for BOM production;ACC;;;NPPL;EAR99;;4;10014121;02;ACTIVE;CADDOCK;USA;19647;;S-311-P-683;NON SENSITIVE - ?15999V;1 - Unlimited & <= 30°C/85% RH (J-STD-20 classified);SPACE LEV;95;1001412102;;N;N;1;1;1;1;1;1;5;2;1;1;1;1;1;;10;10;0;;"""NA"" car dual use 
alternative européenne : SRT Germany";1;"""NA""";OK;;;;;;;;;;;;;1;;;;;;;;;;;;;;;
